question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value,leaf_15_key,leaf_15_concept,leaf_15_label,leaf_15_entity,leaf_15_period,leaf_15_unit,leaf_15_value,leaf_16_key,leaf_16_concept,leaf_16_label,leaf_16_entity,leaf_16_period,leaf_16_unit,leaf_16_value,leaf_17_key,leaf_17_concept,leaf_17_label,leaf_17_entity,leaf_17_period,leaf_17_unit,leaf_17_value,leaf_18_key,leaf_18_concept,leaf_18_label,leaf_18_entity,leaf_18_period,leaf_18_unit,leaf_18_value,leaf_19_key,leaf_19_concept,leaf_19_label,leaf_19_entity,leaf_19_period,leaf_19_unit,leaf_19_value,leaf_20_key,leaf_20_concept,leaf_20_label,leaf_20_entity,leaf_20_period,leaf_20_unit,leaf_20_value,leaf_21_key,leaf_21_concept,leaf_21_label,leaf_21_entity,leaf_21_period,leaf_21_unit,leaf_21_value,leaf_22_key,leaf_22_concept,leaf_22_label,leaf_22_entity,leaf_22_period,leaf_22_unit,leaf_22_value,leaf_23_key,leaf_23_concept,leaf_23_label,leaf_23_entity,leaf_23_period,leaf_23_unit,leaf_23_value
5203,5,Compute the sum of the maximum of revenue for QBHD using values from 2020 through 2024 and ratio of sum of sum of sum of capex for QBHD in 2022 and capex for QBHD in 2023 and capex for QBHD in 2024 and capex for QBHD in 2025 to 4.0 .,"sum(max(max(max(max(12_revenue, 13_revenue), 14_revenue), 15_revenue), 16_revenue), ratio(sum(sum(sum(14_capex, 15_capex), 16_capex), 17_capex), 4.0))","{""op"": ""sum"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""12_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""13_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""15_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""16_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""14_capex"", ""depth"": 0}, ""right"": {""leaf"": ""15_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""16_capex"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""17_capex"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",100044.0,2,1,5,822043724,867901045,42,0.134,1,2,9,12_revenue,revenue,revenue,QBHD,2020,M_USD,79628.0,13_revenue,revenue,revenue,QBHD,2021,M_USD,83888.0,14_revenue,revenue,revenue,QBHD,2022,M_USD,84608.0,15_revenue,revenue,revenue,QBHD,2023,M_USD,86108.0,16_revenue,revenue,revenue,QBHD,2024,M_USD,97119.0,14_capex,capex,capex,QBHD,2022,M_USD,2369.0,15_capex,capex,capex,QBHD,2023,M_USD,2436.0,16_capex,capex,capex,QBHD,2024,M_USD,2285.0,17_capex,capex,capex,QBHD,2025,M_USD,4610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,2,what's the value of the the maximum of current liabilities for ATGL using values from 2023 through 2025?,"max(max(27_current_liabilities, 28_current_liabilities), 29_current_liabilities)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""27_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""28_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""29_current_liabilities"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",29300.0,2,0,2,403123168,653539923,42,0.354,0,1,3,27_current_liabilities,current_liabilities,current liabilities,ATGL,2023,M_USD,8455.0,28_current_liabilities,current_liabilities,current liabilities,ATGL,2024,M_USD,22282.0,29_current_liabilities,current_liabilities,current liabilities,ATGL,2025,M_USD,29300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,1,What do we obtain as the the maximum of cash for CRPH using values from 2022 through 2023?,"max(86_cash, 87_cash)","{""op"": ""max"", ""left"": {""leaf"": ""86_cash"", ""depth"": 0}, ""right"": {""leaf"": ""87_cash"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",158784.0,2,0,1,624793683,514957846,42,0.502,0,1,2,86_cash,cash,cash,CRPH,2022,M_USD,55614.0,87_cash,cash,cash,CRPH,2023,M_USD,158784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,3,Could you give the pretax income for MSYS in 2020,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""6_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""6_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""6_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""6_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",56081.0,3,0,3,296471903,356158918,42,0.533,0,1,4,6_revenue,revenue,revenue,MSYS,2020,M_USD,150714.0,6_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,MSYS,2020,M_USD,52780.0,6_operating_expenses,operating_expenses,operating expenses,MSYS,2020,M_USD,20641.0,6_non_operating_expenses,non_operating_expenses,non operating expenses,MSYS,2020,M_USD,21212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,1,determine the longterm liabilities for QBHD in 2024,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""16_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""16_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",36886.0,2,0,1,705831207,103051813,42,0.184,0,1,2,16_total_liabilities,total_liabilities,total liabilities,QBHD,2024,M_USD,62367.0,16_current_liabilities,current_liabilities,current liabilities,QBHD,2024,M_USD,25481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,5,Calculate the the maximum of accounts receivable for SLRI using values from 2020 through 2025,"max(max(max(max(max(42_accounts_receivable, 43_accounts_receivable), 44_accounts_receivable), 45_accounts_receivable), 46_accounts_receivable), 47_accounts_receivable)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""42_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""43_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""45_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""46_accounts_receivable"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""47_accounts_receivable"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",101392.0,2,0,5,809593553,511930104,42,0.101,0,1,6,42_accounts_receivable,accounts_receivable,accounts receivable,SLRI,2020,M_USD,54576.0,43_accounts_receivable,accounts_receivable,accounts receivable,SLRI,2021,M_USD,84561.0,44_accounts_receivable,accounts_receivable,accounts receivable,SLRI,2022,M_USD,36422.0,45_accounts_receivable,accounts_receivable,accounts receivable,SLRI,2023,M_USD,101392.0,46_accounts_receivable,accounts_receivable,accounts receivable,SLRI,2024,M_USD,80829.0,47_accounts_receivable,accounts_receivable,accounts receivable,SLRI,2025,M_USD,91431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,7,Compute the sum of capex for QBHD in 2021 and ratio of sum of sum of sum of sum of sum of capex for QBHD in 2020 and capex for QBHD in 2021 and capex for QBHD in 2022 and capex for QBHD in 2023 and capex for QBHD in 2024 and capex for QBHD in 2025 to 6.0,"sum(13_capex, ratio(sum(sum(sum(sum(sum(12_capex, 13_capex), 14_capex), 15_capex), 16_capex), 17_capex), 6.0))","{""op"": ""sum"", ""left"": {""leaf"": ""13_capex"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""12_capex"", ""depth"": 0}, ""right"": {""leaf"": ""13_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_capex"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""15_capex"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""16_capex"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""17_capex"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}, ""depth"": 7}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",5264.5,2,1,7,190731191,591846322,42,0.408,1,2,7,13_capex,capex,capex,QBHD,2021,M_USD,1944.0,12_capex,capex,capex,QBHD,2020,M_USD,6279.0,13_capex,capex,capex,QBHD,2021,M_USD,1944.0,14_capex,capex,capex,QBHD,2022,M_USD,2369.0,15_capex,capex,capex,QBHD,2023,M_USD,2436.0,16_capex,capex,capex,QBHD,2024,M_USD,2285.0,17_capex,capex,capex,QBHD,2025,M_USD,4610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,1,what would be the the maximum of cash for CPTH using values from 2024 through 2025,"max(82_cash, 83_cash)","{""op"": ""max"", ""left"": {""leaf"": ""82_cash"", ""depth"": 0}, ""right"": {""leaf"": ""83_cash"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",104931.0,2,0,1,576228471,136860018,42,0.168,0,1,2,82_cash,cash,cash,CPTH,2024,M_USD,104931.0,83_cash,cash,cash,CPTH,2025,M_USD,49347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,3,Determine the difference between inventories and result of capex scaled by ratio of capex to capex for QBHD in 2022 .,"diff(14_inventories, mul(14_capex, ratio(14_capex, 14_capex)))","{""op"": ""diff"", ""left"": {""leaf"": ""14_inventories"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""14_capex"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""14_capex"", ""depth"": 0}, ""right"": {""leaf"": ""14_capex"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}",2633.0,3,3,3,166952965,63522122,42,0.144,3,4,4,14_inventories,inventories,inventories,QBHD,2022,M_USD,5002.0,14_capex,capex,capex,QBHD,2022,M_USD,2369.0,14_capex,capex,capex,QBHD,2022,M_USD,2369.0,14_capex,capex,capex,QBHD,2022,M_USD,2369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,0,you should calculate the total liabilities for PCEN in 2020.,48_total_liabilities,"{""leaf"": ""48_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",246479.0,3,0,0,299299747,523207215,42,0.427,0,1,1,48_total_liabilities,total_liabilities,total liabilities,PCEN,2020,M_USD,246479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,1,Give the result of inventories scaled by income tax for ORFG in 2020 .,"mul(54_inventories, 54_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""54_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""54_income_tax"", ""depth"": 0}, ""depth"": 1}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",1685.4418683719755,1,1,1,785058034,141389348,42,0.133,1,2,2,54_inventories,inventories,inventories,ORFG,2020,M_USD,5962.0,54_income_tax,income_tax,income tax,ORFG,2020,ratio,0.2826973948963394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,2,could you give the average total equity for MSYS across years 2020 through 2021,"ratio(sum(6_total_equity, 7_total_equity), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""6_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""7_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",44237.5,2,0,2,386441343,619843588,42,0.451,0,1,2,6_total_equity,total_equity,total equity,MSYS,2020,M_USD,55468.0,7_total_equity,total_equity,total equity,MSYS,2021,M_USD,33007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,0,What does the following give: non operating expenses for CRPH in 2022?,86_non_operating_expenses,"{""leaf"": ""86_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",85996.0,1,0,0,722763821,135863763,42,0.164,0,1,1,86_non_operating_expenses,non_operating_expenses,non operating expenses,CRPH,2022,M_USD,85996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,2,May you give the average short term investments for NVST across years 2024 through 2025?,"ratio(sum(22_short_term_investments, 23_short_term_investments), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""22_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""23_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",27656.5,1,0,2,680799423,223185442,42,0.238,0,1,2,22_short_term_investments,short_term_investments,short term investments,NVST,2024,M_USD,37074.0,23_short_term_investments,short_term_investments,short term investments,NVST,2025,M_USD,18239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,0,may you calculate the dividends paid for NVST in 2022,20_dividends_paid,"{""leaf"": ""20_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",1212.0,4,0,0,140875515,140214044,42,0.349,0,1,1,20_dividends_paid,dividends_paid,dividends paid,NVST,2022,M_USD,1212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,2,could you give the result of total equity for MSYS in 2020 scaled by growth in dividends paid for MSYS from 2020 to 2021?,"mul(6_total_equity, growth(6_dividends_paid, 7_dividends_paid))","{""op"": ""mul"", ""left"": {""leaf"": ""6_total_equity"", ""depth"": 0}, ""right"": {""op"": ""growth"", ""left"": {""leaf"": ""6_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""7_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""growth"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",305766.90582959645,2,2,2,913202910,998974636,42,0.448,2,3,3,6_total_equity,total_equity,total equity,MSYS,2020,M_USD,55468.0,6_dividends_paid,dividends_paid,dividends paid,MSYS,2020,M_USD,10166.0,7_dividends_paid,dividends_paid,dividends paid,MSYS,2021,M_USD,1561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,1,may you calculate the the minimum of current liabilities for NVST using values from 2024 through 2025?,"min(22_current_liabilities, 23_current_liabilities)","{""op"": ""min"", ""left"": {""leaf"": ""22_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""23_current_liabilities"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",42991.0,3,0,1,110848185,261670087,42,0.459,0,1,2,22_current_liabilities,current_liabilities,current liabilities,NVST,2024,M_USD,42991.0,23_current_liabilities,current_liabilities,current liabilities,NVST,2025,M_USD,66348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,2,what does the following give: the minimum of accounts receivable for HLXB using values from 2023 through 2025,"min(min(75_accounts_receivable, 76_accounts_receivable), 77_accounts_receivable)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""75_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""76_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""77_accounts_receivable"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",22939.0,2,0,2,44483868,964768995,42,0.352,0,1,3,75_accounts_receivable,accounts_receivable,accounts receivable,HLXB,2023,M_USD,28326.0,76_accounts_receivable,accounts_receivable,accounts receivable,HLXB,2024,M_USD,36417.0,77_accounts_receivable,accounts_receivable,accounts receivable,HLXB,2025,M_USD,22939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,3,provide the average current liabilities for PCEN across years 2023 through 2025,"ratio(sum(sum(51_current_liabilities, 52_current_liabilities), 53_current_liabilities), 3.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""51_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""52_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""53_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",40758.666666666664,1,0,3,448747515,360202958,42,0.304,0,1,3,51_current_liabilities,current_liabilities,current liabilities,PCEN,2023,M_USD,27315.0,52_current_liabilities,current_liabilities,current liabilities,PCEN,2024,M_USD,40562.0,53_current_liabilities,current_liabilities,current liabilities,PCEN,2025,M_USD,54399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,1,Evaluate the the maximum of inventories for TICB using values from 2023 through 2024 .,"max(63_inventories, 64_inventories)","{""op"": ""max"", ""left"": {""leaf"": ""63_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""64_inventories"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",45127.0,1,0,1,425065275,211571648,42,0.441,0,1,2,63_inventories,inventories,inventories,TICB,2023,M_USD,12620.0,64_inventories,inventories,inventories,TICB,2024,M_USD,45127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,1,which value corresponds to the longterm liabilities for HLXB in 2024 ?,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""76_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""76_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",54455.0,3,0,1,885706499,61676939,42,0.458,0,1,2,76_total_liabilities,total_liabilities,total liabilities,HLXB,2024,M_USD,81788.0,76_current_liabilities,current_liabilities,current liabilities,HLXB,2024,M_USD,27333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
