question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value,leaf_15_key,leaf_15_concept,leaf_15_label,leaf_15_entity,leaf_15_period,leaf_15_unit,leaf_15_value,leaf_16_key,leaf_16_concept,leaf_16_label,leaf_16_entity,leaf_16_period,leaf_16_unit,leaf_16_value,leaf_17_key,leaf_17_concept,leaf_17_label,leaf_17_entity,leaf_17_period,leaf_17_unit,leaf_17_value,leaf_18_key,leaf_18_concept,leaf_18_label,leaf_18_entity,leaf_18_period,leaf_18_unit,leaf_18_value,leaf_19_key,leaf_19_concept,leaf_19_label,leaf_19_entity,leaf_19_period,leaf_19_unit,leaf_19_value,leaf_20_key,leaf_20_concept,leaf_20_label,leaf_20_entity,leaf_20_period,leaf_20_unit,leaf_20_value,leaf_21_key,leaf_21_concept,leaf_21_label,leaf_21_entity,leaf_21_period,leaf_21_unit,leaf_21_value
528,1,calculate the the minimum of total assets for SLRI using values from 2023 through 2024.,"min(45_total_assets, 46_total_assets)","{""op"": ""min"", ""left"": {""leaf"": ""45_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""46_total_assets"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",637517.0,4,0,1,583364453,562982736,42,0.545,0,1,2,45_total_assets,total_assets,total assets,SLRI,2023,M_USD,707950.0,46_total_assets,total_assets,total assets,SLRI,2024,M_USD,637517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,4,compute the average cost of goods sold for QBHD across years 2022 through 2025.,"ratio(sum(sum(sum(14_cost_of_goods_sold, 15_cost_of_goods_sold), 16_cost_of_goods_sold), 17_cost_of_goods_sold), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""14_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""15_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""16_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""17_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",36624.75,4,0,4,144096091,913818435,42,0.236,0,1,4,14_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2022,M_USD,35311.0,15_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2023,M_USD,28498.0,16_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2024,M_USD,35929.0,17_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,QBHD,2025,M_USD,46761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2,what is the difference between current liabilities and longterm liabilities for APEX in 2023,"diff(3_current_liabilities, longterm_liabilities)","{""op"": ""diff"", ""left"": {""leaf"": ""3_current_liabilities"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""3_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""3_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-30501.0,3,1,2,868457290,120953538,42,0.181,1,2,3,3_current_liabilities,current_liabilities,current liabilities,APEX,2023,M_USD,29887.0,3_total_liabilities,total_liabilities,total liabilities,APEX,2023,M_USD,90275.0,3_current_liabilities,current_liabilities,current liabilities,APEX,2023,M_USD,29887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,3,What does the following give: average total assets for CRPH across years 2022 through 2024?,"ratio(sum(sum(86_total_assets, 87_total_assets), 88_total_assets), 3.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""86_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""87_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""88_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",539181.6666666666,3,0,3,492755658,696091085,42,0.459,0,1,3,86_total_assets,total_assets,total assets,CRPH,2022,M_USD,442481.0,87_total_assets,total_assets,total assets,CRPH,2023,M_USD,664693.0,88_total_assets,total_assets,total assets,CRPH,2024,M_USD,510371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,4,you should give the the maximum of revenue for CRPH using values from 2021 through 2025 .,"max(max(max(max(85_revenue, 86_revenue), 87_revenue), 88_revenue), 89_revenue)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""85_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""86_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""87_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""88_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""89_revenue"", ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",797935.0,3,0,4,15122787,790937440,42,0.495,0,1,5,85_revenue,revenue,revenue,CRPH,2021,M_USD,550238.0,86_revenue,revenue,revenue,CRPH,2022,M_USD,616787.0,87_revenue,revenue,revenue,CRPH,2023,M_USD,714010.0,88_revenue,revenue,revenue,CRPH,2024,M_USD,712606.0,89_revenue,revenue,revenue,CRPH,2025,M_USD,797935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,0,which value corresponds to the current liabilities for HLXB in 2022,74_current_liabilities,"{""leaf"": ""74_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",97887.0,2,0,0,609650444,724132709,42,0.188,0,1,1,74_current_liabilities,current_liabilities,current liabilities,HLXB,2022,M_USD,97887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,4,What would be the result of the minimum of current liabilities for CPTH using values from 2020 through 2023 scaled by ratio of capex to longterm liabilities for CPTH in 2023,"mul(min(min(min(78_current_liabilities, 79_current_liabilities), 80_current_liabilities), 81_current_liabilities), ratio(81_capex, longterm_liabilities))","{""op"": ""mul"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""78_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""79_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""81_capex"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""81_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""81_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""depth"": 4}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",11277.52117761422,4,2,4,919280306,685826598,42,0.513,2,3,7,78_current_liabilities,current_liabilities,current liabilities,CPTH,2020,M_USD,111529.0,79_current_liabilities,current_liabilities,current liabilities,CPTH,2021,M_USD,169233.0,80_current_liabilities,current_liabilities,current liabilities,CPTH,2022,M_USD,63198.0,81_current_liabilities,current_liabilities,current liabilities,CPTH,2023,M_USD,77822.0,81_capex,capex,capex,CPTH,2023,M_USD,30840.0,81_total_liabilities,total_liabilities,total liabilities,CPTH,2023,M_USD,250646.0,81_current_liabilities,current_liabilities,current liabilities,CPTH,2023,M_USD,77822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,5,Provide the average operating expenses for PCEN across years 2020 through 2024 .,"ratio(sum(sum(sum(sum(48_operating_expenses, 49_operating_expenses), 50_operating_expenses), 51_operating_expenses), 52_operating_expenses), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""48_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""49_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",25767.6,1,0,5,553278397,352108572,42,0.3,0,1,5,48_operating_expenses,operating_expenses,operating expenses,PCEN,2020,M_USD,11229.0,49_operating_expenses,operating_expenses,operating expenses,PCEN,2021,M_USD,43358.0,50_operating_expenses,operating_expenses,operating expenses,PCEN,2022,M_USD,10830.0,51_operating_expenses,operating_expenses,operating expenses,PCEN,2023,M_USD,42626.0,52_operating_expenses,operating_expenses,operating expenses,PCEN,2024,M_USD,20795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,4,Compute the average accounts receivable for QBHD across years 2021 through 2024,"ratio(sum(sum(sum(13_accounts_receivable, 14_accounts_receivable), 15_accounts_receivable), 16_accounts_receivable), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""13_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""14_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""15_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""16_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",9637.0,2,0,4,102418976,198407302,42,0.339,0,1,4,13_accounts_receivable,accounts_receivable,accounts receivable,QBHD,2021,M_USD,10585.0,14_accounts_receivable,accounts_receivable,accounts receivable,QBHD,2022,M_USD,11245.0,15_accounts_receivable,accounts_receivable,accounts receivable,QBHD,2023,M_USD,10394.0,16_accounts_receivable,accounts_receivable,accounts receivable,QBHD,2024,M_USD,6324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2,What's the value of the difference between gross profit and non operating expenses for ATGL in 2023?,"diff(gross_profit, 27_non_operating_expenses)","{""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""27_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""27_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""27_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",44532.0,3,1,2,266338529,7333788,42,0.292,1,2,3,27_revenue,revenue,revenue,ATGL,2023,M_USD,89374.0,27_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,ATGL,2023,M_USD,32958.0,27_non_operating_expenses,non_operating_expenses,non operating expenses,ATGL,2023,M_USD,11884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,5,what is the value of the the maximum of total equity for APEX using values from 2020 through 2025?,"max(max(max(max(max(0_total_equity, 1_total_equity), 2_total_equity), 3_total_equity), 4_total_equity), 5_total_equity)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""0_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""1_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""2_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""3_total_equity"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""4_total_equity"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""5_total_equity"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",66789.0,3,0,5,479678614,809340042,42,0.577,0,1,6,0_total_equity,total_equity,total equity,APEX,2020,M_USD,24537.0,1_total_equity,total_equity,total equity,APEX,2021,M_USD,42013.0,2_total_equity,total_equity,total equity,APEX,2022,M_USD,66789.0,3_total_equity,total_equity,total equity,APEX,2023,M_USD,58314.0,4_total_equity,total_equity,total equity,APEX,2024,M_USD,24969.0,5_total_equity,total_equity,total equity,APEX,2025,M_USD,51434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,3,what do we obtain as the current assets for CPTH in 2025?,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""83_cash"", ""depth"": 0}, ""right"": {""leaf"": ""83_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""83_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""83_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",243577.0,1,0,3,324211872,625412469,42,0.231,0,1,4,83_cash,cash,cash,CPTH,2025,M_USD,49347.0,83_accounts_receivable,accounts_receivable,accounts receivable,CPTH,2025,M_USD,81118.0,83_inventories,inventories,inventories,CPTH,2025,M_USD,35796.0,83_short_term_investments,short_term_investments,short term investments,CPTH,2025,M_USD,77316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0,Which result follows from the total equity for IRCL in 2024?,40_total_equity,"{""leaf"": ""40_total_equity"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",131903.0,2,0,0,386066116,743854609,42,0.131,0,1,1,40_total_equity,total_equity,total equity,IRCL,2024,M_USD,131903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0,What do we obtain as the non operating expenses for CRPH in 2022 ?,86_non_operating_expenses,"{""leaf"": ""86_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",85996.0,3,0,0,126942964,499714064,42,0.18,0,1,1,86_non_operating_expenses,non_operating_expenses,non operating expenses,CRPH,2022,M_USD,85996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,3,Which result follows from the result of operating expenses for IRCL in 2023 scaled by growth between inventories for IRCL in 2022 and longterm liabilities for IRCL in 2023 ?,"mul(39_operating_expenses, growth(38_inventories, longterm_liabilities))","{""op"": ""mul"", ""left"": {""leaf"": ""39_operating_expenses"", ""depth"": 0}, ""right"": {""op"": ""growth"", ""left"": {""leaf"": ""38_inventories"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""39_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""39_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""growth"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",-79154.73148778274,3,2,3,736665942,539577241,42,0.445,2,3,4,39_operating_expenses,operating_expenses,operating expenses,IRCL,2023,M_USD,96193.0,38_inventories,inventories,inventories,IRCL,2022,M_USD,21863.0,39_total_liabilities,total_liabilities,total liabilities,IRCL,2023,M_USD,190519.0,39_current_liabilities,current_liabilities,current liabilities,IRCL,2023,M_USD,67087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,0,give the cost of goods sold for ORFG in 2022.,56_cost_of_goods_sold,"{""leaf"": ""56_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",63745.0,3,0,0,685811060,983687511,42,0.284,0,1,1,56_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,ORFG,2022,M_USD,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,5,what is the the minimum of current liabilities for APEX using values from 2020 through 2025 ?,"min(min(min(min(min(0_current_liabilities, 1_current_liabilities), 2_current_liabilities), 3_current_liabilities), 4_current_liabilities), 5_current_liabilities)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""0_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""1_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""2_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""3_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""4_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""5_current_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",18142.0,2,0,5,237135066,235287540,42,0.339,0,1,6,0_current_liabilities,current_liabilities,current liabilities,APEX,2020,M_USD,18142.0,1_current_liabilities,current_liabilities,current liabilities,APEX,2021,M_USD,31364.0,2_current_liabilities,current_liabilities,current liabilities,APEX,2022,M_USD,48056.0,3_current_liabilities,current_liabilities,current liabilities,APEX,2023,M_USD,29887.0,4_current_liabilities,current_liabilities,current liabilities,APEX,2024,M_USD,25828.0,5_current_liabilities,current_liabilities,current liabilities,APEX,2025,M_USD,34392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2,may you give the the minimum of non operating expenses for ORFG using values from 2021 through 2023?,"min(min(55_non_operating_expenses, 56_non_operating_expenses), 57_non_operating_expenses)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""55_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""56_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""57_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",10874.0,3,0,2,488529624,802874167,42,0.308,0,1,3,55_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2021,M_USD,20837.0,56_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2022,M_USD,10874.0,57_non_operating_expenses,non_operating_expenses,non operating expenses,ORFG,2023,M_USD,17100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
