question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value
433,4,what is the difference between operating income and current assets for Apex Dynamics Corp in 2023?,,,,"diff(operating_income, current_assets)","{""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""3_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""3_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""3_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""3_cash"", ""depth"": 0}, ""right"": {""leaf"": ""3_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""3_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""3_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-7948.0,5,1,4,996377719,300820790,861115112,0.582,1,2,7,3_revenue,revenue,revenue,Apex Dynamics Corp,2023,M_USD,88228.0,3_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2023,M_USD,53607.0,3_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2023,M_USD,5671.0,3_cash,cash,cash,Apex Dynamics Corp,2023,M_USD,13282.0,3_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2023,M_USD,11694.0,3_inventories,inventories,inventories,Apex Dynamics Corp,2023,M_USD,5868.0,3_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2023,M_USD,6054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,5,Could you give the the minimum of total liabilities for Meridian Systems Inc using values from 2020 through 2025 ?,,,,"min(min(min(min(min(6_total_liabilities, 7_total_liabilities), 8_total_liabilities), 9_total_liabilities), 10_total_liabilities), 11_total_liabilities)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""6_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""7_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""8_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""9_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""10_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""11_total_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",56087.0,1,0,5,766891465,858090550,861115112,0.204,0,1,6,6_total_liabilities,total_liabilities,total liabilities,Meridian Systems Inc,2020,M_USD,56087.0,7_total_liabilities,total_liabilities,total liabilities,Meridian Systems Inc,2021,M_USD,88211.0,8_total_liabilities,total_liabilities,total liabilities,Meridian Systems Inc,2022,M_USD,94541.0,9_total_liabilities,total_liabilities,total liabilities,Meridian Systems Inc,2023,M_USD,75315.0,10_total_liabilities,total_liabilities,total liabilities,Meridian Systems Inc,2024,M_USD,142977.0,11_total_liabilities,total_liabilities,total liabilities,Meridian Systems Inc,2025,M_USD,94613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2,What is the value of the sum of total liabilities and difference between operating expenses and cost of goods sold for Apex Dynamics Corp in 2023 ?,,,,"sum(3_total_liabilities, diff(3_operating_expenses, 3_cost_of_goods_sold))","{""op"": ""sum"", ""left"": {""leaf"": ""3_total_liabilities"", ""depth"": 0}, ""right"": {""op"": ""diff"", ""left"": {""leaf"": ""3_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""3_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",42339.0,2,2,2,680599211,33246131,861115112,0.353,2,3,3,3_total_liabilities,total_liabilities,total liabilities,Apex Dynamics Corp,2023,M_USD,90275.0,3_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2023,M_USD,5671.0,3_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2023,M_USD,53607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,3,Compute the current assets for Quantum Bridge Holdings in 2020 .,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""12_cash"", ""depth"": 0}, ""right"": {""leaf"": ""12_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""12_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""12_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",28358.0,2,0,3,110025102,269066000,861115112,0.321,0,1,4,12_cash,cash,cash,Quantum Bridge Holdings,2020,M_USD,14184.0,12_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2020,M_USD,8455.0,12_inventories,inventories,inventories,Quantum Bridge Holdings,2020,M_USD,3154.0,12_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2020,M_USD,2565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0,calculate the cash for SilverLine Retail Inc in 2024,,,,46_cash,"{""leaf"": ""46_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",60999.0,0,0,0,228658796,198188073,861115112,0.109,0,1,1,46_cash,cash,cash,SilverLine Retail Inc,2024,M_USD,60999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2,You should give the average total equity for Quantum Bridge Holdings across years 2024 through 2025.,,,,"ratio(sum(16_total_equity, 17_total_equity), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""16_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""17_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",22305.0,2,0,2,556252384,614971309,861115112,0.549,0,1,2,16_total_equity,total_equity,total equity,Quantum Bridge Holdings,2024,M_USD,23961.0,17_total_equity,total_equity,total equity,Quantum Bridge Holdings,2025,M_USD,20649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3,What's the value of the current assets for Atlas Global Industries in 2020,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""24_cash"", ""depth"": 0}, ""right"": {""leaf"": ""24_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""24_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""24_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",21251.0,2,0,3,908163279,257681492,861115112,0.545,0,1,4,24_cash,cash,cash,Atlas Global Industries,2020,M_USD,10029.0,24_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2020,M_USD,5701.0,24_inventories,inventories,inventories,Atlas Global Industries,2020,M_USD,3886.0,24_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2020,M_USD,1635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0,Evaluate the cost of goods sold for Titan Consumer Brands in 2024 .,,,,64_cost_of_goods_sold,"{""leaf"": ""64_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",346744.0,0,0,0,498514613,657397165,861115112,0.551,0,1,1,64_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2024,M_USD,346744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,0,what is the value of the capex for Atlas Global Industries in 2020,,,,24_capex,"{""leaf"": ""24_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",6460.0,2,0,0,967083304,844352295,861115112,0.552,0,1,1,24_capex,capex,capex,Atlas Global Industries,2020,M_USD,6460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1,determine the gross profit for Pinnacle Health Group in 2020,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""30_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""30_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",3908.0,5,0,1,294871411,385603182,861115112,0.411,0,1,2,30_revenue,revenue,revenue,Pinnacle Health Group,2020,M_USD,15631.0,30_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2020,M_USD,11723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2,state the sum of cost of goods sold for Pacific Crest Energy in 2021 and the minimum of revenue for Pacific Crest Energy using values from 2023 through 2024,,,,"sum(49_cost_of_goods_sold, min(51_revenue, 52_revenue))","{""op"": ""sum"", ""left"": {""leaf"": ""49_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""op"": ""min"", ""left"": {""leaf"": ""51_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""52_revenue"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",296445.0,5,1,2,247116831,676702094,861115112,0.103,1,2,3,49_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pacific Crest Energy,2021,M_USD,110939.0,51_revenue,revenue,revenue,Pacific Crest Energy,2023,M_USD,185506.0,52_revenue,revenue,revenue,Pacific Crest Energy,2024,M_USD,190474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,4,may you give the sum of current assets and non operating expenses for NovaStar Technologies in 2021 ?,,,,"sum(current_assets, 19_non_operating_expenses)","{""op"": ""sum"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""19_cash"", ""depth"": 0}, ""right"": {""leaf"": ""19_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""19_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""19_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""leaf"": ""19_non_operating_expenses"", ""depth"": 0}, ""depth"": 4}","{""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",60168.0,3,1,4,801683074,775341140,861115112,0.45,1,2,5,19_cash,cash,cash,NovaStar Technologies,2021,M_USD,7348.0,19_accounts_receivable,accounts_receivable,accounts receivable,NovaStar Technologies,2021,M_USD,15250.0,19_inventories,inventories,inventories,NovaStar Technologies,2021,M_USD,6654.0,19_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2021,M_USD,4908.0,19_non_operating_expenses,non_operating_expenses,non operating expenses,NovaStar Technologies,2021,M_USD,26008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,0,You should calculate the cost of goods sold for Titan Consumer Brands in 2023,,,,63_cost_of_goods_sold,"{""leaf"": ""63_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",341879.0,5,0,0,170897121,389014022,861115112,0.35,0,1,1,63_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2023,M_USD,341879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,0,You should calculate the dividends paid for Titan Consumer Brands in 2021 .,,,,61_dividends_paid,"{""leaf"": ""61_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",20810.0,4,0,0,267631344,905555124,861115112,0.49,0,1,1,61_dividends_paid,dividends_paid,dividends paid,Titan Consumer Brands,2021,M_USD,20810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,5,Evaluate the difference between dividends paid and longterm assets for SilverLine Retail Inc in 2022,,,,"diff(44_dividends_paid, longterm_assets)","{""op"": ""diff"", ""left"": {""leaf"": ""44_dividends_paid"", ""depth"": 0}, ""right"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""44_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""44_cash"", ""depth"": 0}, ""right"": {""leaf"": ""44_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""44_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""depth"": 5}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-256110.0,5,1,5,345450554,962959199,861115112,0.312,1,2,6,44_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2022,M_USD,4401.0,44_total_assets,total_assets,total assets,SilverLine Retail Inc,2022,M_USD,494264.0,44_cash,cash,cash,SilverLine Retail Inc,2022,M_USD,90754.0,44_accounts_receivable,accounts_receivable,accounts receivable,SilverLine Retail Inc,2022,M_USD,36422.0,44_inventories,inventories,inventories,SilverLine Retail Inc,2022,M_USD,59502.0,44_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2022,M_USD,47075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3,what is the pretax income for Apex Dynamics Corp in 2024?,,,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""4_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""4_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""4_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""4_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",-5625.0,4,0,3,996739655,758023620,861115112,0.3,0,1,4,4_revenue,revenue,revenue,Apex Dynamics Corp,2024,M_USD,82805.0,4_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2024,M_USD,58867.0,4_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2024,M_USD,13533.0,4_non_operating_expenses,non_operating_expenses,non operating expenses,Apex Dynamics Corp,2024,M_USD,16030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2,you should calculate the operating income for ClearPath Logistics in 2021,,,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""79_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""79_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""79_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",109701.0,4,0,2,779068950,916731359,861115112,0.429,0,1,3,79_revenue,revenue,revenue,ClearPath Logistics,2021,M_USD,514684.0,79_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,ClearPath Logistics,2021,M_USD,364081.0,79_operating_expenses,operating_expenses,operating expenses,ClearPath Logistics,2021,M_USD,40902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2,May you give the average short term investments for NovaStar Technologies across years 2021 through 2022,,,,"ratio(sum(19_short_term_investments, 20_short_term_investments), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""19_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""20_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",13904.5,1,0,2,408967859,521125263,861115112,0.295,0,1,2,19_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2021,M_USD,4908.0,20_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2022,M_USD,22901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,0,Could you give the accounts receivable for Meridian Systems Inc in 2025?,,,,11_accounts_receivable,"{""leaf"": ""11_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",27542.0,1,0,0,588942852,985000961,861115112,0.565,0,1,1,11_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2025,M_USD,27542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3,what does the following give: the minimum of current liabilities for Crimson Pharmaceuticals using values from 2021 through 2024,,,,"min(min(min(85_current_liabilities, 86_current_liabilities), 87_current_liabilities), 88_current_liabilities)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""85_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""86_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""87_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""88_current_liabilities"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",65249.0,1,0,3,528579764,357301533,861115112,0.204,0,1,4,85_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2021,M_USD,65249.0,86_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2022,M_USD,122414.0,87_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2023,M_USD,127801.0,88_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2024,M_USD,82551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,4,What do we obtain as the average dividends paid for Crimson Pharmaceuticals across years 2020 through 2023?,,,,"ratio(sum(sum(sum(84_dividends_paid, 85_dividends_paid), 86_dividends_paid), 87_dividends_paid), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""84_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""85_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""86_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""87_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",18055.75,5,0,4,962636306,720212400,861115112,0.153,0,1,4,84_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2020,M_USD,11801.0,85_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2021,M_USD,14517.0,86_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2022,M_USD,26228.0,87_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2023,M_USD,19677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,0,Evaluate the cost of goods sold for SilverLine Retail Inc in 2021,,,,43_cost_of_goods_sold,"{""leaf"": ""43_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",265190.0,0,0,0,726642183,114057119,861115112,0.537,0,1,1,43_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2021,M_USD,265190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,3,What is the value of the current assets for Atlas Global Industries in 2021,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_cash"", ""depth"": 0}, ""right"": {""leaf"": ""25_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""25_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""25_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",47359.0,2,0,3,275521506,453860981,861115112,0.445,0,1,4,25_cash,cash,cash,Atlas Global Industries,2021,M_USD,24706.0,25_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2021,M_USD,7753.0,25_inventories,inventories,inventories,Atlas Global Industries,2021,M_USD,4731.0,25_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2021,M_USD,10169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,0,compute the accounts receivable for Quantum Bridge Holdings in 2023.,,,,15_accounts_receivable,"{""leaf"": ""15_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",10394.0,3,0,0,161342129,298583552,861115112,0.594,0,1,1,15_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2023,M_USD,10394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
