cik,name,sic,sic_description,fiscal_year_end,state,entity_type,fy_month,fy_month_name,industry
1781193,QUHUO Ltd,7389,"Services-Business Services, NEC",1231,E9,other,12,Dec,Personal Services
1069899,PHIBRO ANIMAL HEALTH CORP,2834,Pharmaceutical Preparations,0630,DE,operating,6,Jun,Chemicals & Pharma
1964333,Burke & Herbert Financial Services Corp.,6021,National Commercial Banks,1231,VA,operating,12,Dec,Banking
1559444,FORVIA SE/ADR,0,,1231,I0,other,12,Dec,Unknown
1108524,"Salesforce, Inc.",7372,Services-Prepackaged Software,0131,DE,operating,1,Jan,Software & IT Services
1415758,Nevada Sunrise Metals Corp.,0,,0930,A1,other,9,Sep,Unknown
1234006,GLADSTONE COMMERCIAL CORP,6519,"Lessors of  Real Property, NEC",1231,MD,operating,12,Dec,Real Estate
1196298,NEPHROS INC,3841,Surgical & Medical Instruments & Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1662774,"Quince Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",1231,CA,operating,12,Dec,Chemicals & Pharma
1807046,"Belpointe PREP, LLC",6500,Real Estate,1231,DE,operating,12,Dec,Real Estate
1818502,OppFi Inc.,6199,Finance Services,1231,,operating,12,Dec,Credit & Finance
1409036,Silver North Resources Ltd.,1040,Gold and Silver Ores,0930,A1,other,9,Sep,Mining & Energy
1739566,"Utz Brands, Inc.",2090,Miscellaneous Food Preparations & Kindred Products,0103,DE,operating,1,Jan,Food & Beverage Manufacturing
897419,NUVEEN MASSACHUSETTS QUALITY MUNICIPAL INCOME FUND,0,,0531,MA,other,5,May,Unknown
1978165,LITHOS GROUP LTD.,0,,0430,A1,other,4,Apr,Unknown
1898601,IPERIONX Ltd,1090,Miscellaneous Metal Ores,0630,C3,other,6,Jun,Mining & Energy
1304161,"Pharma-Bio Serv, Inc.",8742,Services-Management Consulting Services,1031,,operating,10,Oct,Professional Services
2074123,CCH Holdings Ltd,5812,Retail-Eating  Places,1231,E9,other,12,Dec,Retail (Other)
1694617,"Royale Energy, Inc.",1311,Crude Petroleum & Natural Gas,1231,DE,operating,12,Dec,Mining & Energy
1385849,ENERGY FUELS INC,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),1231,A6,operating,12,Dec,Mining & Energy
1876042,"Circle Internet Group, Inc.",6199,Finance Services,1231,DE,operating,12,Dec,Credit & Finance
1401040,DiaMedica Therapeutics Inc.,2834,Pharmaceutical Preparations,1231,Z4,operating,12,Dec,Chemicals & Pharma
1907223,Greenland Mines Ltd,2836,"Biological Products, (No Diagnostic Substances)",1231,,operating,12,Dec,Chemicals & Pharma
1000209,MEDALLION FINANCIAL CORP,6199,Finance Services,1231,DE,operating,12,Dec,Credit & Finance
1723069,Tiziana Life Sciences Ltd,2834,Pharmaceutical Preparations,1231,D0,other,12,Dec,Chemicals & Pharma
1000623,"Mativ Holdings, Inc.",2621,Paper Mills,1231,DE,operating,12,Dec,Manufacturing (Other)
1498612,"Cohen & Steers Select Preferred & Income Fund, Inc.",0,,1231,,other,12,Dec,Unknown
1009891,AIR INDUSTRIES GROUP,3728,"Aircraft Parts & Auxiliary Equipment, NEC",1231,NV,operating,12,Dec,Transportation Equipment
1853717,Atour Lifestyle Holdings Ltd,7011,Hotels & Motels,1231,E9,other,12,Dec,Hotels & Hospitality
1751783,"Rhinebeck Bancorp, Inc.",6036,"Savings Institutions, Not Federally Chartered",1231,MD,operating,12,Dec,Banking
911216,PALATIN TECHNOLOGIES INC,2834,Pharmaceutical Preparations,0630,NJ,operating,6,Jun,Chemicals & Pharma
1528988,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",0,,1031,DE,other,10,Oct,Unknown
2060337,JENA ACQUISITION Corp II,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1047127,"AMKOR TECHNOLOGY, INC.",3674,Semiconductors & Related Devices,1231,DE,operating,12,Dec,Electronics & Tech Hardware
2053799,Kochav Defense Acquisition Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1849820,"Nauticus Robotics, Inc.",3569,"General Industrial Machinery & Equipment, NEC",1231,DE,operating,12,Dec,Manufacturing (Other)
1616156,"WEWARDS, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",0531,NV,operating,5,May,Software & IT Services
1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,2890,Miscellaneous Chemical Products,1231,NV,operating,12,Dec,Chemicals & Pharma
1949864,Mag Magna Corp,700,Agricultural Services,0430,WY,operating,4,Apr,Agriculture
1300317,ECC Capital CORP,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
906107,EQUITY RESIDENTIAL,6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
1967397,LZ Technology Holdings Ltd,7371,Services-Computer Programming Services,1231,E9,other,12,Dec,Software & IT Services
815097,CARNIVAL CORP,4400,Water Transportation,1130,R1,operating,11,Nov,Transportation
1053092,CREDIT SUISSE AG,6211,"Security Brokers, Dealers & Flotation Companies",1231,V8,other,12,Dec,Securities & Brokers
1889983,Keen Vision Acquisition Corp.,6770,Blank Checks,1231,,operating,12,Dec,Holding Companies
1922639,Permex Petroleum Corp,1381,Drilling Oil & Gas Wells,0930,A1,operating,9,Sep,Mining & Energy
1320854,"FreightCar America, Inc.",3743,Railroad Equipment,1231,DE,operating,12,Dec,Transportation Equipment
1816554,EVENTIKO INC.,7990,Services-Miscellaneous Amusement & Recreation,0430,NV,operating,4,Apr,Personal Services
1601712,Synchrony Financial,6199,Finance Services,1231,NY,operating,12,Dec,Credit & Finance
1307579,LIQTECH INTERNATIONAL INC,3590,Misc Industrial & Commercial Machinery & Equipment,1231,NV,operating,12,Dec,Manufacturing (Other)
1591890,FG Nexus Inc.,6199,Finance Services,1231,,operating,12,Dec,Credit & Finance
881787,CROSS TIMBERS ROYALTY TRUST,6792,Oil Royalty Traders,1231,TX,operating,12,Dec,Holding Companies
1583107,"Theravance Biopharma, Inc.",2834,Pharmaceutical Preparations,1231,CA,operating,12,Dec,Chemicals & Pharma
795800,NexMetals Mining Corp.,1000,Metal Mining,1231,A6,operating,12,Dec,Mining & Energy
1851961,"GCT Semiconductor Holding, Inc.",3674,Semiconductors & Related Devices,1231,DE,operating,12,Dec,Electronics & Tech Hardware
2087064,Starrygazey Inc.,8742,Services-Management Consulting Services,0630,D8,other,6,Jun,Professional Services
1288614,KRTL Holding Group Inc,0,,1231,UT,other,12,Dec,Unknown
1326706,"ENvue Medical, Inc.",3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",1231,DE,operating,12,Dec,Instruments & Medical Devices
1701541,"Black Diamond Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",1231,,operating,12,Dec,Chemicals & Pharma
1638911,DUKE Robotics Corp.,3721,Aircraft,1231,NV,operating,12,Dec,Transportation Equipment
1546383,JX Luxventure Group Inc.,5000,Wholesale-Durable Goods,1231,1T,other,12,Dec,Wholesale
887153,"GRUPO SIMEC, S.A.B. de C.V.",3312,"Steel Works, Blast Furnaces & Rolling Mills (Coke Ovens)",1231,,other,12,Dec,Manufacturing (Other)
2062440,Kyivstar Group Ltd.,4812,Radiotelephone Communications,1231,D0,other,12,Dec,Transportation
1342338,"Himax Technologies, Inc.",3674,Semiconductors & Related Devices,1231,E9,other,12,Dec,Electronics & Tech Hardware
1124105,"GYRE THERAPEUTICS, INC.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
708821,PAR TECHNOLOGY CORP,3578,Calculating & Accounting Machines (No Electronic Computers),1231,DE,operating,12,Dec,Manufacturing (Other)
1855644,Zura Bio Ltd,2836,"Biological Products, (No Diagnostic Substances)",1231,E9,operating,12,Dec,Chemicals & Pharma
2063675,Louis Hachette Group/ADR,0,,1225,,other,12,Dec,Unknown
700564,FULTON FINANCIAL CORP,6021,National Commercial Banks,1231,PA,operating,12,Dec,Banking
1097362,SUN LIFE FINANCIAL INC,6311,Life Insurance,1231,Z4,other,12,Dec,Insurance
861967,WOLTERS KLUWER N V /FI,0,,1231,P7,other,12,Dec,Unknown
1635977,abrdn World Healthcare Fund,0,,0930,MA,other,9,Sep,Unknown
1358190,"IT TECH PACKAGING, INC.",2670,Converted Paper & Paperboard Prods (No Contaners/Boxes),1231,NV,operating,12,Dec,Manufacturing (Other)
1786286,Draganfly Inc.,3721,Aircraft,1231,A1,other,12,Dec,Transportation Equipment
1971213,"Sinclair, Inc.",4833,Television Broadcasting Stations,1231,MD,operating,12,Dec,Transportation
1628908,"Evolent Health, Inc.",8741,Services-Management Services,1231,DE,operating,12,Dec,Professional Services
1503658,"Winning Catering Group, Inc.",6500,Real Estate,1231,NV,operating,12,Dec,Real Estate
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",4512,"Air Transportation, Scheduled",1231,,other,12,Dec,Airlines
1759186,"Coeptis Therapeutics Holdings, Inc.",6199,Finance Services,1231,DE,operating,12,Dec,Credit & Finance
1731388,EuroDry Ltd.,4400,Water Transportation,1231,1T,other,12,Dec,Transportation
2078035,Medikra Inc.,2833,Medicinal Chemicals & Botanical Products,1231,E9,other,12,Dec,Chemicals & Pharma
1886190,Gogoro Inc.,3711,Motor Vehicles & Passenger Car Bodies,1231,F5,other,12,Dec,Transportation Equipment
1845437,NET Power Inc.,3620,Electrical Industrial Apparatus,1231,NC,operating,12,Dec,Electronics & Tech Hardware
7536,"ARROW ELECTRONICS, INC.",5065,"Wholesale-Electronic Parts & Equipment, NEC",1231,NY,operating,12,Dec,Wholesale
2102041,Inflection Point Acquisition Corp. VI,6770,Blank Checks,1231,E9,other,12,Dec,Holding Companies
1551306,"Progyny, Inc.",8090,"Services-Misc Health & Allied Services, NEC",1231,DE,operating,12,Dec,Healthcare Services
314590,SASOL LTD,1311,Crude Petroleum & Natural Gas,0630,T3,other,6,Jun,Mining & Energy
1037540,"BXP, Inc.",6798,Real Estate Investment Trusts,1231,DE,operating,12,Dec,Holding Companies
910631,COCA COLA FEMSA SAB DE CV,2086,Bottled & Canned Soft Drinks & Carbonated Waters,1231,,other,12,Dec,Food & Beverage Manufacturing
1867096,"Xeris Biopharma Holdings, Inc.",2834,Pharmaceutical Preparations,1231,,operating,12,Dec,Chemicals & Pharma
882796,BIOCRYST PHARMACEUTICALS INC,2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
1649744,DULUTH HOLDINGS INC.,5600,Retail-Apparel & Accessory Stores,0201,,operating,2,Feb,Retail (Apparel)
2071913,Gibson Energy Inc/ADR,0,,1225,A0,other,12,Dec,Unknown
827187,Sleep Number Corp,2510,Household Furniture,0103,MN,operating,1,Jan,Manufacturing (Other)
1778016,NovaBridge Biosciences,2834,Pharmaceutical Preparations,1231,E9,other,12,Dec,Chemicals & Pharma
1178253,SCYNEXIS INC,2834,Pharmaceutical Preparations,1231,,operating,12,Dec,Chemicals & Pharma
1845338,monday.com Ltd.,7372,Services-Prepackaged Software,1231,L3,other,12,Dec,Software & IT Services
1808110,DDC Enterprise Ltd,2000,Food and Kindred Products,1231,E9,other,12,Dec,Food & Beverage Manufacturing
1785056,"Interactive Strength, Inc.",3600,Electronic & Other Electrical Equipment (No Computer Equip),1231,DE,operating,12,Dec,Electronics & Tech Hardware
1117057,Planet Green Holdings Corp.,2030,"Canned, Frozen & Preservd Fruit, Veg & Food Specialties",1231,NV,operating,12,Dec,Food & Beverage Manufacturing
920427,UNITY BANCORP INC /NJ/,6022,State Commercial Banks,1231,NJ,operating,12,Dec,Banking
2064953,Solstice Advanced Materials Inc.,2800,Chemicals & Allied Products,1231,DE,operating,12,Dec,Chemicals & Pharma
880984,"ACORN ENERGY, INC.",8711,Services-Engineering Services,1231,DE,operating,12,Dec,Professional Services
1262039,"Fortinet, Inc.",3577,"Computer Peripheral Equipment, NEC",1231,DE,operating,12,Dec,Manufacturing (Other)
1459200,"Alarm.com Holdings, Inc.",7372,Services-Prepackaged Software,1231,DE,operating,12,Dec,Software & IT Services
1617553,"ZIPRECRUITER, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",1231,DE,operating,12,Dec,Software & IT Services
1935979,Biohaven Ltd.,2834,Pharmaceutical Preparations,1231,D8,operating,12,Dec,Chemicals & Pharma
1649739,BayFirst Financial Corp.,6022,State Commercial Banks,1231,FL,operating,12,Dec,Banking
1993599,European Energy Metals Corp.,0,,1231,Z4,other,12,Dec,Unknown
764478,BEST BUY CO INC,5731,"Retail-Radio, Tv & Consumer Electronics Stores",0131,MN,operating,1,Jan,Retail (Other)
1004724,"REGIONAL HEALTH PROPERTIES, INC",6519,"Lessors of  Real Property, NEC",1231,,operating,12,Dec,Real Estate
1410708,Emo Capital Corp.,2870,Agricultural Chemicals,0731,NV,operating,7,Jul,Chemicals & Pharma
1482554,"Hartford Creative Group, Inc.",7374,Services-Computer Processing & Data Preparation,0731,NV,operating,7,Jul,Software & IT Services
2106126,Eurobank SA/ADR,0,,1231,J3,other,12,Dec,Unknown
1506983,"Glucotrack, Inc.",3841,Surgical & Medical Instruments & Apparatus,1231,DE,operating,12,Dec,Instruments & Medical Devices
1446847,IRONWOOD PHARMACEUTICALS INC,2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1530721,Capri Holdings Ltd,3100,Leather & Leather Products,0329,D8,operating,3,Mar,Manufacturing (Other)
1818274,Arrive AI Inc.,7340,Services-To Dwellings & Other Buildings,1231,DE,operating,12,Dec,Personal Services
2032399,Mycronic AB/ADR,0,,1231,V7,other,12,Dec,Unknown
1301787,BlueLinx Holdings Inc.,5031,"Wholesale-Lumber, Plywood, Millwork & Wood Panels",0103,DE,operating,1,Jan,Wholesale
1727196,Scholar Rock Holding Corp,2836,"Biological Products, (No Diagnostic Substances)",1231,DE,operating,12,Dec,Chemicals & Pharma
2098669,United Acquisition Corp. I,6770,Blank Checks,1231,E9,other,12,Dec,Holding Companies
1997859,WEBTOON Entertainment Inc.,2741,Miscellaneous Publishing,1231,DE,operating,12,Dec,Manufacturing (Other)
2028935,FACT II Acquisition Corp.,3728,"Aircraft Parts & Auxiliary Equipment, NEC",1231,E9,operating,12,Dec,Transportation Equipment
1279620,"Zoned Properties, Inc.",6512,Opeators of  Nonresidential Buildings,1231,NV,operating,12,Dec,Real Estate
1408443,Milestone Pharmaceuticals Inc.,2834,Pharmaceutical Preparations,1231,A8,operating,12,Dec,Chemicals & Pharma
1306550,BlackRock Energy & Resources Trust,0,,1231,DE,other,12,Dec,Unknown
1849396,Nexxen International Ltd.,7370,"Services-Computer Programming, Data Processing, Etc.",1231,L3,other,12,Dec,Software & IT Services
1530185,"Ameritek Ventures, Inc.",3714,Motor Vehicle Parts & Accessories,1231,NV,operating,12,Dec,Transportation Equipment
1971532,"Telomir Pharmaceuticals, Inc.",2834,Pharmaceutical Preparations,1231,FL,operating,12,Dec,Chemicals & Pharma
350894,SEI INVESTMENTS CO,6211,"Security Brokers, Dealers & Flotation Companies",1231,PA,operating,12,Dec,Securities & Brokers
1881472,Magic Empire Global Ltd,6199,Finance Services,1231,D8,other,12,Dec,Credit & Finance
1748137,NeoVolta Inc.,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",0630,NV,operating,6,Jun,Electronics & Tech Hardware
1839886,Meridian Mining UK Societas,0,,1231,X0,other,12,Dec,Unknown
1569650,Bank OZK,0,,1231,AR,other,12,Dec,Unknown
1987240,SCHMID Group N.V.,3590,Misc Industrial & Commercial Machinery & Equipment,1231,P7,other,12,Dec,Manufacturing (Other)
1766478,"Angel Oak Mortgage REIT, Inc.",6500,Real Estate,1231,MD,operating,12,Dec,Real Estate
1680247,ProPetro Holding Corp.,1389,"Oil & Gas Field Services, NEC",1231,TX,operating,12,Dec,Mining & Energy
1930313,SBC Medical Group Holdings Inc,8011,Services-Offices & Clinics of  Doctors of  Medicine,1231,DE,operating,12,Dec,Healthcare Services
316709,SCHWAB CHARLES CORP,6211,"Security Brokers, Dealers & Flotation Companies",1231,DE,operating,12,Dec,Securities & Brokers
2026514,Namib Minerals,1040,Gold and Silver Ores,1231,E9,other,12,Dec,Mining & Energy
1756908,PIMCO Dynamic Income Strategy Fund,0,,0630,MA,other,6,Jun,Unknown
1571934,TAO Synergies Inc.,6199,Finance Services,1231,DE,operating,12,Dec,Credit & Finance
1666175,Fortis Inc.,4911,Electric Services,1231,A4,other,12,Dec,Utilities
1276520,GENWORTH FINANCIAL INC,6311,Life Insurance,1231,DE,operating,12,Dec,Insurance
1871638,"Blaize Holdings, Inc.",3674,Semiconductors & Related Devices,1231,DE,operating,12,Dec,Electronics & Tech Hardware
1487712,AIR LEASE CORP,7359,"Services-Equipment Rental & Leasing, NEC",1231,DE,operating,12,Dec,Personal Services
1693256,"Select Water Solutions, Inc.",1389,"Oil & Gas Field Services, NEC",1231,DE,operating,12,Dec,Mining & Energy
785956,J&J SNACK FOODS CORP,2052,Cookies & Crackers,0926,NJ,operating,9,Sep,Food & Beverage Manufacturing
2073928,M3-Brigade Acquisition VI Corp.,6770,Blank Checks,1231,E9,operating,12,Dec,Holding Companies
1692345,"PROCACCIANTI HOTEL REIT, INC.",6798,Real Estate Investment Trusts,1231,MD,operating,12,Dec,Holding Companies
799292,"M/I HOMES, INC.",1531,Operative Builders,1231,OH,operating,12,Dec,Construction
1810560,"REVELATION BIOSCIENCES, INC.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
1968915,PHINIA INC.,3714,Motor Vehicle Parts & Accessories,1231,DE,operating,12,Dec,Transportation Equipment
1087711,Santander UK plc,6029,"Commercial Banks, NEC",1231,,other,12,Dec,Banking
772406,"CIRRUS LOGIC, INC.",3674,Semiconductors & Related Devices,0328,DE,operating,3,Mar,Electronics & Tech Hardware
1575858,Purebase Corp,2870,Agricultural Chemicals,1130,NV,operating,11,Nov,Chemicals & Pharma
2069785,"Gloo Holdings, Inc.",7374,Services-Computer Processing & Data Preparation,0131,DE,operating,1,Jan,Software & IT Services
2094687,"Chery Automobile Co., Ltd./ADR",0,,1225,F4,other,12,Dec,Unknown
1734722,"UiPath, Inc.",7372,Services-Prepackaged Software,0131,DE,operating,1,Jan,Software & IT Services
721371,CARDINAL HEALTH INC,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",0630,OH,operating,6,Jun,Wholesale
1819574,"Bark, Inc.",5990,"Retail-Retail Stores, NEC",0331,,operating,3,Mar,Retail (Misc)
1052354,MAN AHL DIVERSIFIED I LP,6221,Commodity Contracts Brokers & Dealers,1231,DE,operating,12,Dec,Securities & Brokers
1884130,PT Bukalapak.com Tbk/ADR,0,,1231,K8,other,12,Dec,Unknown
1550453,TriLinc Global Impact Fund LLC,6199,Finance Services,1231,DE,operating,12,Dec,Credit & Finance
1450445,Nuveen AMT-Free Municipal Value Fund,0,,1031,MA,other,10,Oct,Unknown
1711786,"Hoth Therapeutics, Inc.",2834,Pharmaceutical Preparations,1231,NV,operating,12,Dec,Chemicals & Pharma
1503812,PREMIUM BRANDS HOLDINGS Corp,0,,1231,Z4,other,12,Dec,Unknown
1388141,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",0,,1231,MD,other,12,Dec,Unknown
1743102,Jiayin Group Inc.,6199,Finance Services,1231,E9,other,12,Dec,Credit & Finance
1734427,Colibri Resource Corp,0,,1130,A1,other,11,Nov,Unknown
1796073,Vizsla Silver Corp.,1040,Gold and Silver Ores,0430,A1,other,4,Apr,Mining & Energy
1533357,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,1040,Gold and Silver Ores,0430,DE,operating,4,Apr,Mining & Energy
812796,"SOLIGENIX, INC.",2834,Pharmaceutical Preparations,1231,DE,operating,12,Dec,Chemicals & Pharma
59558,LINCOLN NATIONAL CORP,6311,Life Insurance,1231,IN,operating,12,Dec,Insurance
842162,LEAR CORP,3714,Motor Vehicle Parts & Accessories,1231,DE,operating,12,Dec,Transportation Equipment
